entity_id,entity_name,sex,pronoun,race,urm,gender_urm,pronoun_urm,public_health_researcher,practitioner,non_public_health_researcher,policymaker,industry_expert,celebrity,journalist,expertise_label_by_relative_expertise,expertise_label_by_relative_expertise_merged_others,expertise_label_by_relative_reach,expertise_label_by_relative_reach_merged_others,news_count
3560774590,christy montegut,Male,He,White/European,No,non_urm_male,non_urm_he,No,Yes,No,No,No,No,No,practitioner,practitioner,practitioner,practitioner,2
413622583,chryl n laird,Female,She,Black/African,Yes,urm_female,urm_she,No,No,Yes,No,No,No,No,non_public_health_researcher,researcher,non_public_health_researcher,researcher,1
3165419373,chu yin,Male,He,East Asian,No,non_urm_male,non_urm_he,No,No,Yes,Yes,No,No,No,non_public_health_researcher,researcher,policymaker,policymaker,1
1045301735,chuang shuk kwan,Male,She,East Asian,No,non_urm_male,non_urm_she,Yes,No,No,Yes,No,No,No,public_health_researcher,researcher,policymaker,policymaker,8
1735615151,chuck schumer,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,Yes,No,No,No,policymaker,policymaker,policymaker,policymaker,3
2366172703,chuck todd,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,No,No,No,Yes,journalist,other,journalist,other,2
3937813560,chunlin leonhard,Male,She,East Asian,No,non_urm_male,non_urm_she,No,No,Yes,No,Yes,No,No,non_public_health_researcher,researcher,industry_expert,other,2
4170551077,cindy vyskocil,Female,She,White/European,No,non_urm_female,non_urm_she,No,No,No,No,Yes,No,No,industry_expert,other,industry_expert,other,1
897889567,cisse egbuonye,Female,She,Black/African,Yes,urm_female,urm_she,Yes,No,No,Yes,No,No,No,public_health_researcher,researcher,policymaker,policymaker,1
4068779649,claire finkelstein,Female,She,White/European,No,non_urm_female,non_urm_she,No,No,Yes,Yes,No,No,No,non_public_health_researcher,researcher,policymaker,policymaker,1
1831391195,claire guest,Female,She,White/European,No,non_urm_female,non_urm_she,No,No,No,No,Yes,No,No,industry_expert,other,industry_expert,other,2
1986674095,claire hooker,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,No,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
206042611,claire hopkins,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,4
2546023519,claire jean kim,Female,She,East Asian,No,non_urm_female,non_urm_she,No,No,Yes,No,No,No,No,non_public_health_researcher,researcher,non_public_health_researcher,researcher,1
2168332863,claire standley,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,No,No,Yes,No,No,No,public_health_researcher,researcher,policymaker,policymaker,1
3693334821,claire wheeler,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,2
3808638230,clare farrell,Female,She,White/European,No,non_urm_female,non_urm_she,No,No,No,No,Yes,No,No,industry_expert,other,industry_expert,other,1
473957981,clare gerada,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,Yes,No,Yes,Yes,No,No,public_health_researcher,researcher,policymaker,policymaker,2
3176136207,clare wenham,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,No,No,Yes,No,No,No,public_health_researcher,researcher,policymaker,policymaker,3
1857622148,clarence tam,Male,He,East Asian,No,non_urm_male,non_urm_he,Yes,No,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
2957152449,clarissa yang,Female,She,East Asian,No,non_urm_female,non_urm_she,Yes,Yes,No,No,Yes,No,No,public_health_researcher,researcher,public_health_researcher,researcher,4
297767607,claudia cohn,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,No,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,3
4123959209,claudia lodesani,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,Yes,No,No,Yes,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
4152132748,claudia paoloni,Female,She,White/European,No,non_urm_female,non_urm_she,No,Yes,No,No,Yes,No,No,practitioner,practitioner,practitioner,practitioner,1
1918559005,clay routledge,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
2325556492,clayton kazan,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,Yes,No,No,No,public_health_researcher,researcher,policymaker,policymaker,1
680766925,clemens wendtner,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
1844180471,clifford lane,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,Yes,No,No,No,public_health_researcher,researcher,policymaker,policymaker,1
2701130570,clifton bingham,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
219278152,clint phillips,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,No,Yes,No,No,industry_expert,other,industry_expert,other,1
2006966165,clive hamilton,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,Yes,Yes,Yes,No,No,non_public_health_researcher,researcher,policymaker,policymaker,2
571763385,clive palmer,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,Yes,Yes,No,No,policymaker,policymaker,policymaker,policymaker,1
3013367497,cody hall,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,Yes,No,No,No,policymaker,policymaker,policymaker,policymaker,1
3990270050,cole edmonson,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,Yes,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
1938009362,colette auerswald,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
2098356025,colin camerer,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,No,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,4
1553323904,colin furness,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,No,No,No,Yes,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
1679484350,colleen kraft,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,Yes,No,Yes,No,No,No,public_health_researcher,researcher,policymaker,policymaker,1
1796965758,colleen smith,Female,She,White/European,No,non_urm_female,non_urm_she,No,Yes,No,No,No,No,No,practitioner,practitioner,practitioner,practitioner,4
2988148967,colm o morain,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
578231863,connie savor price,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,Yes,No,Yes,No,No,No,public_health_researcher,researcher,policymaker,policymaker,1
3872286133,conrad fischer,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,2
2861748309,constance macintosh,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,No,No,No,Yes,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
3562216223,constantine tsamasfyros,Male,He,White/European,No,non_urm_male,non_urm_he,No,Yes,No,No,No,No,No,practitioner,practitioner,practitioner,practitioner,1
980621181,corey burchette,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
3830243435,cori cross,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
1109231821,cornelia griggs,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
1204402746,cory deburghgraeve,Male,He,White/European,No,non_urm_male,non_urm_he,No,Yes,No,No,No,No,No,practitioner,practitioner,practitioner,practitioner,1
3487288721,courtney broaddus,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
3038928060,courtney cogburn,Female,She,Black/African,Yes,urm_female,urm_she,Yes,No,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,3
1779537410,courtney gidner,Female,She,White/European,No,non_urm_female,non_urm_she,No,No,No,Yes,No,No,No,policymaker,policymaker,policymaker,policymaker,1
1156062379,courtney subramanian,Female,She,Other/Mixed,Yes,urm_female,urm_she,No,No,No,No,No,No,Yes,journalist,other,journalist,other,2
409226632,craig calhoun,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,Yes,No,No,No,No,non_public_health_researcher,researcher,non_public_health_researcher,researcher,1
1333511481,craig duncan,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,No,Yes,No,No,industry_expert,other,industry_expert,other,1
3820405946,craig garfield,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
3463264181,craig hedberg,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,No,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,3
3550632315,craig pirrong,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,Yes,No,No,No,No,non_public_health_researcher,researcher,non_public_health_researcher,researcher,2
4054875918,craig r smith,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,14
3555419782,craig richard,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,No,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
3908507490,craig shapiro,Male,He,Middle Eastern,Yes,urm_male,urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,2
465858545,craig spencer,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,4
3007472238,cristina monet zilkha,Female,She,White/European,No,non_urm_female,non_urm_she,No,No,No,No,No,Yes,No,celebrity,other,celebrity,other,1
2753048281,crystal watson,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,No,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,4
3383491412,cui tiankai,Male,He,East Asian,No,non_urm_male,non_urm_he,No,No,Yes,Yes,No,No,No,non_public_health_researcher,researcher,policymaker,policymaker,2
838151588,curtis hill,Male,He,Black/African,Yes,urm_male,urm_he,No,No,No,Yes,Yes,No,No,policymaker,policymaker,policymaker,policymaker,1
315401851,curtis houck,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,No,No,No,Yes,journalist,other,journalist,other,1
658783715,cynthia benson,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
2552092025,cynthia detata,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
2323916531,cynthia jumper,Female,She,White/European,No,non_urm_female,non_urm_she,No,Yes,No,No,No,No,No,practitioner,practitioner,practitioner,practitioner,1
1123837053,cynthia rohrbeck,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
2059784470,cyntoria johnson,Female,She,Black/African,Yes,urm_female,urm_she,No,No,Yes,No,Yes,No,No,non_public_health_researcher,researcher,industry_expert,other,2
1701397489,cyrus shahpar,Male,He,South Asian,Yes,urm_male,urm_he,Yes,No,No,Yes,No,No,No,public_health_researcher,researcher,policymaker,policymaker,1
4259620839,dagen mcdowell,Female,She,White/European,No,non_urm_female,non_urm_she,No,No,No,No,No,No,Yes,journalist,other,journalist,other,1
464965365,daichi oshimi,Male,He,East Asian,No,non_urm_male,non_urm_he,Yes,No,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
3883125071,dakotah lane,Male,He,Aboriginal/Native American,Yes,urm_male,urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
2163725778,dale fisher,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,16
2299581626,dale needham,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,2
207120334,dali yang,Male,He,East Asian,No,non_urm_male,non_urm_he,No,No,Yes,No,No,No,No,non_public_health_researcher,researcher,non_public_health_researcher,researcher,16
1404986153,damian caraballo,Male,He,White/European,No,non_urm_male,non_urm_he,No,Yes,No,No,No,No,No,practitioner,practitioner,practitioner,practitioner,1
3083840310,damnha miller,Female,She,Other/Mixed,Yes,urm_female,urm_she,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,2
4200189598,dan ariely,Male,He,Middle Eastern,Yes,urm_male,urm_he,No,No,Yes,No,Yes,No,No,non_public_health_researcher,researcher,industry_expert,other,2
778668881,dan crenshaw,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,Yes,No,No,No,policymaker,policymaker,policymaker,policymaker,2
3356548966,dan doyle,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,Yes,No,No,No,policymaker,policymaker,policymaker,policymaker,1
3136185905,dan epps,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,Yes,No,Yes,No,No,non_public_health_researcher,researcher,industry_expert,other,1
715412778,dan mccarthy,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,Yes,Yes,No,No,policymaker,policymaker,policymaker,policymaker,2
563927195,dan patrick,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,Yes,No,No,Yes,policymaker,policymaker,policymaker,policymaker,2
2362531526,dan schnur,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,Yes,No,No,No,policymaker,policymaker,policymaker,policymaker,1
1590075706,dan suan,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,2
1837121139,dan tehan,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,Yes,No,No,No,policymaker,policymaker,policymaker,policymaker,1
2120099659,dan wakeford,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,No,No,No,Yes,journalist,other,journalist,other,1
3020037227,dan wallach,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,Yes,No,No,No,No,non_public_health_researcher,researcher,non_public_health_researcher,researcher,2
86415067,dana fisher,Female,She,White/European,No,non_urm_female,non_urm_she,No,No,Yes,No,No,No,No,non_public_health_researcher,researcher,non_public_health_researcher,researcher,1
1144620001,dana garfin,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
2097305828,dana gold,Female,She,White/European,No,non_urm_female,non_urm_she,No,No,Yes,Yes,Yes,No,No,non_public_health_researcher,researcher,policymaker,policymaker,1
2280241571,dana perino,Female,She,White/European,No,non_urm_female,non_urm_she,No,No,No,No,No,No,Yes,journalist,other,journalist,other,2
1920821566,dana radcliffe,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,Yes,No,No,No,No,non_public_health_researcher,researcher,non_public_health_researcher,researcher,3
202533781,dania rajendra,Female,She,South Asian,Yes,urm_female,urm_she,No,No,Yes,Yes,Yes,No,No,non_public_health_researcher,researcher,policymaker,policymaker,1
596395545,daniel aldana cohen,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,Yes,No,No,No,No,non_public_health_researcher,researcher,non_public_health_researcher,researcher,1
2632023570,daniel alpert,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,Yes,No,Yes,No,No,non_public_health_researcher,researcher,industry_expert,other,1
1190153765,daniel aobdia,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,Yes,No,Yes,No,No,non_public_health_researcher,researcher,industry_expert,other,1
2577859379,daniel batlle,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
3848449934,daniel berliner,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,Yes,No,No,No,No,non_public_health_researcher,researcher,non_public_health_researcher,researcher,1
1306170119,daniel bober,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
3860076595,daniel brooks,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,27
390714617,daniel crane,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
150028708,daniel diekema,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
2254436087,daniel fein,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
989368322,daniel fletcher,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,No,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
1025515687,daniel freeman,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
2738860592,daniel gluckstein,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,Yes,No,No,No,policymaker,policymaker,policymaker,policymaker,1
4038111996,daniel griffin,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
3613180838,daniel grossman,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,Yes,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
3957601082,daniel jolley,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
2620239344,daniel klein,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,Yes,No,No,No,No,non_public_health_researcher,researcher,non_public_health_researcher,researcher,1
3596108105,daniel kreiss,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,Yes,No,No,No,No,non_public_health_researcher,researcher,non_public_health_researcher,researcher,1
3416558827,daniel kuritzkes,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,No,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,4
2195242386,daniel leussink tokyo,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,No,No,No,Yes,journalist,other,journalist,other,2
1838690393,daniel levitin,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,No,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
654365860,daniel lucey,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,4
2959075205,daniel lopez regalado,Male,He,Latinx,Yes,urm_male,urm_he,No,Yes,No,Yes,No,No,No,practitioner,practitioner,policymaker,policymaker,1
1641341459,daniel mcquillen,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,3
2411700959,daniel rascher,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,Yes,No,No,No,No,non_public_health_researcher,researcher,non_public_health_researcher,researcher,1
2354345270,daniel reardon,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,Yes,No,No,No,No,non_public_health_researcher,researcher,non_public_health_researcher,researcher,1
4216689017,daniel reaven,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
2003753170,daniel roshan,Male,He,South Asian,Yes,urm_male,urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
181664465,daniel rusyniak,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,2
2428628774,daniel scarparolo,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,No,No,No,Yes,journalist,other,journalist,other,1
754554064,daniel schneider,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,No,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,2
1917517502,daniel sumner,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,Yes,No,No,No,No,non_public_health_researcher,researcher,non_public_health_researcher,researcher,1
2161655211,daniel taylor,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,No,No,No,Yes,journalist,other,journalist,other,1
2908602793,daniel tokaji,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,Yes,No,Yes,No,No,non_public_health_researcher,researcher,industry_expert,other,1
150899369,daniel varga,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,Yes,Yes,Yes,public_health_researcher,researcher,public_health_researcher,researcher,5
1140688279,daniel w drezner,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,Yes,No,Yes,No,No,non_public_health_researcher,researcher,industry_expert,other,1
141660043,daniel wallace,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
4262676529,daniel winetsky,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,No,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
4185957247,daniela ferrari,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
2552947696,daniela trezzi,Female,She,White/European,No,non_urm_female,non_urm_she,No,Yes,No,No,No,No,No,practitioner,practitioner,practitioner,practitioner,1
4080080506,danielle anderson,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,No,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
2867755804,danielle citron,Female,She,White/European,No,non_urm_female,non_urm_she,No,No,Yes,No,Yes,No,No,non_public_health_researcher,researcher,industry_expert,other,1
486745491,danielle mcmullen,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,Yes,No,Yes,No,No,No,public_health_researcher,researcher,policymaker,policymaker,1
2888098860,danielle ompad,Female,She,Latinx,Yes,urm_female,urm_she,Yes,No,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,6
1717609091,danielle stansky,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
2455913553,dannagal young,Female,She,White/European,No,non_urm_female,non_urm_she,No,No,Yes,No,No,No,No,non_public_health_researcher,researcher,non_public_health_researcher,researcher,2
3501267393,danny avula,Male,He,South Asian,Yes,urm_male,urm_he,Yes,Yes,No,Yes,No,No,No,public_health_researcher,researcher,policymaker,policymaker,1
4252343335,danny meyer,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,No,Yes,No,No,industry_expert,other,industry_expert,other,1
561196006,dara kass,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,2
2438827829,darby fox,Female,She,White/European,No,non_urm_female,non_urm_she,No,Yes,No,No,No,No,No,practitioner,practitioner,practitioner,practitioner,1
2808158465,darby saxbe,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
7955893,darcy ross,Female,She,White/European,No,non_urm_female,non_urm_she,No,No,No,No,Yes,No,No,industry_expert,other,industry_expert,other,1
2994810998,darien sutton,Male,He,Black/African,Yes,urm_male,urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
1064182550,dario gil,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,Yes,No,Yes,No,No,non_public_health_researcher,researcher,industry_expert,other,2
1122806063,darius tahir,Male,He,Middle Eastern,Yes,urm_male,urm_he,No,No,No,No,No,No,Yes,journalist,other,journalist,other,1
997988730,daron cowley,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,No,Yes,No,No,industry_expert,other,industry_expert,other,2
1911662471,daron shaw,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,Yes,No,No,No,No,non_public_health_researcher,researcher,non_public_health_researcher,researcher,1
3270978519,darren linvill,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,Yes,No,No,No,No,non_public_health_researcher,researcher,non_public_health_researcher,researcher,1
2378429136,darria long,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,Yes,No,No,No,Yes,No,public_health_researcher,researcher,public_health_researcher,researcher,2
3770764003,dave chokshi,Male,He,South Asian,Yes,urm_male,urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
1978936838,dave whitworth,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,No,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
1976726233,davey smith,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
3106811020,david a nace,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,2
751178471,david abramson,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,3
525090073,david allen,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,No,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
2331988663,david archer,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,Yes,No,Yes,No,No,non_public_health_researcher,researcher,industry_expert,other,1
3627295659,david asman,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,No,No,No,Yes,journalist,other,journalist,other,1
4208368678,david barker,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,No,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
3823650081,david battinelli,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,2
2917628758,david bazzo,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
3049493773,david benton,Male,He,Black/African,Yes,urm_male,urm_he,No,No,No,No,Yes,No,No,industry_expert,other,industry_expert,other,3
1422383440,david berendes,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,No,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,4
3453833752,david berri,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,Yes,No,No,No,No,non_public_health_researcher,researcher,non_public_health_researcher,researcher,2
2580050511,david blumenthal,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,Yes,No,No,No,public_health_researcher,researcher,policymaker,policymaker,1
3623852818,david byrd,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,Yes,No,No,No,policymaker,policymaker,policymaker,policymaker,1
1908494961,david campbell,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,No,No,Yes,No,celebrity,other,celebrity,other,1
2611784379,david canon,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,Yes,No,No,No,No,non_public_health_researcher,researcher,non_public_health_researcher,researcher,1
320063021,david carter,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,Yes,No,No,No,policymaker,policymaker,policymaker,policymaker,3
1460065632,david cennimo,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,3
