stories_id,media_name,outlet
1533811666,Reuters,Reuters
1533811644,Reuters,Reuters
1533812065,USA Today,USA Today
1533817354,LA Times,LA Times
1533818519,drudgereport,Daily Mail
1533817342,LA Times,LA Times
1533827032,Washington Post,Washington Post
1533839867,CNBC,CNBC
1533839774,CNBC,CNBC
1533869228,Reuters,Reuters
1533885220,LA Times,LA Times
1533893756,CNBC,CNBC
1533904638,drudgereport,Daily Mail
1533904634,drudgereport,Daily Mail
1533904632,drudgereport,Daily Mail
1533925446,Reuters,Reuters
1533932193,drudgereport,Daily Mail
1533936455,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1533936426,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1533943118,LA Times,LA Times
1533943003,USA Today,USA Today
1533954121,CNBC,CNBC
1533953888,Reuters,Reuters
1533954113,CNBC,CNBC
1533953877,Reuters,Reuters
1533961353,Wall Street Journal,Wall Street Journal
1533962048,Wall Street Journal,Wall Street Journal
1533962515,CNN,CNN
1533991412,Reuters,Reuters
1534012919,CNBC,CNBC
1534012677,Reuters,Reuters
1534019071,drudgereport,Daily Mail
1534025724,Washington Post,Washington Post
1534036866,Reuters,Reuters
1534036828,Reuters,Reuters
1534036948,CNBC,CNBC
1534042909,The Atlantic,The Atlantic
1534043040,drudgereport,Daily Mail
1534044708,Politico,Politico
1534044704,Vox,Vox
1534046830,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1534050851,Time,Time
1534054730,Huffington Post,Huffington Post
1534050349,Washington Post,Washington Post
1534050346,Washington Post,Washington Post
1534059825,FOX News,FOX News
1534063341,Daily Caller,Daily Caller
1534073134,LA Times,LA Times
1534083952,Reuters,Reuters
1534088573,Guardian - United States,Guardian - United States
1534092512,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1534104741,FOX News,FOX News
1534111932,drudgereport,Daily Mail
1534112989,CNN,CNN
1534116077,Reuters,Reuters
1534116073,Reuters,Reuters
1534124084,LA Times,LA Times
1534126617,FOX News,FOX News
1534128404,Reuters,Reuters
1534132926,Guardian - United States,Guardian - United States
1534136141,Vox,Vox
1534136139,Vox,Vox
1534137776,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1534137927,USA Today,USA Today
1534151267,Business Insider,Business Insider
1534151262,Business Insider,Business Insider
1534156572,finance.yahoo.com,finance.yahoo.com
1534163331,cbs news,cbs news
1534176620,Daily Caller,Daily Caller
1534187402,Time,Time
1534195679,Business Insider,Business Insider
1534196338,Reuters,Reuters
1534200086,Breitbart,Breitbart
1534201866,Wall Street Journal,Wall Street Journal
1534202024,CNN,CNN
1534207196,New Yorker,New Yorker
1534206680,LA Times,LA Times
1534206678,LA Times,LA Times
1534208047,cbs news,cbs news
1534215437,Huffington Post,Huffington Post
1534216750,Reuters,Reuters
1534221929,drudgereport,Daily Mail
1534221923,drudgereport,Daily Mail
1534222632,Wall Street Journal,Wall Street Journal
1534237413,Reuters,Reuters
1534240846,finance.yahoo.com,finance.yahoo.com
1534243660,New York Times,New York Times
1534243636,New York Times,New York Times
1534246453,LA Times,LA Times
1534267118,CNN,CNN
1534267106,CNN,CNN
1534272544,Reuters,Reuters
1534274434,Reuters,Reuters
1534265622,Washington Post,Washington Post
1534276246,Daily Caller,Daily Caller
1534278170,drudgereport,Daily Mail
1534281144,Reuters,Reuters
1534282568,Washington Post,Washington Post
1534285311,Washington Post,Washington Post
1534290153,Business Insider,Business Insider
1534290696,Reuters,Reuters
1534293336,NBC News,NBC News
1534310079,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1534310292,drudgereport,Daily Mail
1534315752,Reuters,Reuters
1534321318,CNBC,CNBC
1534323498,Guardian - United States,Guardian - United States
1534324492,Wall Street Journal,Wall Street Journal
1534325870,New York Times,New York Times
1534327554,CNN,CNN
1534334947,USA Today,USA Today
1534334875,CNBC,CNBC
1534335591,Breitbart,Breitbart
1534337844,Reuters,Reuters
1534337422,drudgereport,Daily Mail
1534339467,New York Times,New York Times
1534353837,LA Times,LA Times
1534355155,Reuters,Reuters
1534356229,Huffington Post,Huffington Post
1534362055,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1534365543,Washington Post,Washington Post
1534376380,NewsMax,NewsMax
1534377481,Washington Post,Washington Post
1534380124,LA Times,LA Times
1534387356,LA Times,LA Times
1534396676,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1534403690,Huffington Post,Huffington Post
1534405437,Washington Post,Washington Post
1534407948,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1534408110,drudgereport,Daily Mail
1534408111,drudgereport,Daily Mail
1534412994,CNN,CNN
1534418900,Guardian - United States,Guardian - United States
1534428736,Reuters,Reuters
1534467934,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1534468139,drudgereport,Daily Mail
1534472924,NewsMax,NewsMax
1534477551,NewsMax,NewsMax
1534482084,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1534521743,Reuters,Reuters
1534542735,New York Times,New York Times
1534565864,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1534566112,drudgereport,Daily Mail
1534580733,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1534583864,New York Times,New York Times
1534583854,New York Times,New York Times
1534584886,CNN,CNN
1534600326,CNN,CNN
1534601737,Wall Street Journal,Wall Street Journal
1534630605,drudgereport,Daily Mail
1534634686,LA Times,LA Times
1534635797,Washington Post,Washington Post
1534648159,Politico,Politico
1534650504,New York Times,New York Times
1534659926,Business Insider,Business Insider
1534663466,Guardian - United States,Guardian - United States
1534665938,Politico,Politico
1534681478,finance.yahoo.com,finance.yahoo.com
1534687689,LA Times,LA Times
1534689826,Washington Post,Washington Post
1534694961,FOX News,FOX News
1534717090,finance.yahoo.com,finance.yahoo.com
1534718177,drudgereport,Daily Mail
1534718171,drudgereport,Daily Mail
1534728047,FOX News,FOX News
1534733200,Guardian - United States,Guardian - United States
1534745863,Business Insider,Business Insider
1534765383,drudgereport,Daily Mail
1534784570,New York Times,New York Times
1534787518,CNN,CNN
1534787515,CNN,CNN
1534796660,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1534802268,CNN,CNN
1534807740,Reuters,Reuters
1534811718,drudgereport,Daily Mail
1534811679,drudgereport,Daily Mail
1534812786,Politico,Politico
1534840128,drudgereport,Daily Mail
1534843204,LA Times,LA Times
1534844002,Huffington Post,Huffington Post
1534848539,FOX News,FOX News
1534858985,Washington Post,Washington Post
1534870084,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1534875175,Reuters,Reuters
1534885500,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1534890094,Washington Post,Washington Post
1534891735,CNN,CNN
1534901684,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1534901681,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1534910991,USA Today,USA Today
1534913264,USA Today,USA Today
1534914796,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1534914784,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1534914963,drudgereport,Daily Mail
1534918707,LA Times,LA Times
1534928316,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1534929135,Vox,Vox
1534949322,Reuters,Reuters
1534954199,drudgereport,Daily Mail
1534954183,drudgereport,Daily Mail
1534965333,drudgereport,Daily Mail
1534969235,Reuters,Reuters
1534976327,drudgereport,Daily Mail
1534976177,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1534976310,drudgereport,Daily Mail
1534986874,drudgereport,Daily Mail
1534988414,New York Times,New York Times
1534990688,CNN,CNN
1535012282,Slate.com,Slate.com
1535015219,Breitbart,Breitbart
1535015210,Breitbart,Breitbart
1535019046,New York Times,New York Times
1535020240,cbs news,cbs news
1535027507,Wall Street Journal,Wall Street Journal
1535030171,LA Times,LA Times
1535037852,Reuters,Reuters
1535060167,Huffington Post,Huffington Post
1535078112,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1535088984,drudgereport,Daily Mail
1535101671,LA Times,LA Times
1535108634,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1535124086,USA Today,USA Today
1535173143,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1535217945,Washington Post,Washington Post
1535217943,Washington Post,Washington Post
1535217940,Washington Post,Washington Post
1535217934,Washington Post,Washington Post
1535217923,Washington Post,Washington Post
1536455769,CNN,CNN
1537098928,NewsMax,NewsMax
1537538009,New York Times,New York Times
1537551643,CNN,CNN
1537566730,New York Times,New York Times
1537566851,Washington Post,Washington Post
1537568184,FOX News,FOX News
1537590753,cbs news,cbs news
1537620419,Washington Post,Washington Post
1537646625,New York Times,New York Times
1537646687,Reuters,Reuters
1537647307,New York Times,New York Times
1537667839,New York Times,New York Times
1537682861,Washington Post,Washington Post
1537690189,Washington Post,Washington Post
1537691356,New York Times,New York Times
1537692577,Guardian - United States,Guardian - United States
1537715435,New York Times,New York Times
1537715970,CNN,CNN
1537717006,Business Insider,Business Insider
1537717240,CNBC,CNBC
1537754483,CNN,CNN
1537854664,New York Times,New York Times
1537863430,Business Insider,Business Insider
1537930091,CNN,CNN
1537982189,Business Insider,Business Insider
1538105111,New York Times,New York Times
1538170783,FOX News,FOX News
1538171419,Breitbart,Breitbart
1538185189,CNN,CNN
1538896142,Business Insider,Business Insider
1538929382,Business Insider,Business Insider
1538960794,Business Insider,Business Insider
1539072156,CNN,CNN
1539510880,CNBC,CNBC
1539554256,Business Insider,Business Insider
1539559169,CNN,CNN
1539766647,Huffington Post,Huffington Post
1539767945,CNN,CNN
1539770929,CNN,CNN
1539843349,Business Insider,Business Insider
1539843414,Business Insider,Business Insider
1539849414,CNN,CNN
1539911437,FOX News,FOX News
1539911508,FOX News,FOX News
1539913386,FOX News,FOX News
1539931954,FOX News,FOX News
1539951635,LA Times,LA Times
1539988791,Business Insider,Business Insider
1540642454,USA Today,USA Today
1540642649,CNBC,CNBC
1540645761,Washington Post,Washington Post
1540669179,LA Times,LA Times
1541991463,FOX News,FOX News
1541991630,FOX News,FOX News
1543199301,Guardian - United States,Guardian - United States
1543246186,CNBC,CNBC
1543247334,CNN,CNN
1543311357,CNN,CNN
1545110416,Buzzfeed,Buzzfeed
1545311273,Reuters,Reuters
1545627910,Time,Time
1545628877,Politico,Politico
1535091803,Huffington Post,Huffington Post
1535113772,CNN,CNN
1535152387,LA Times,LA Times
1535160125,Guardian - United States,Guardian - United States
1535228251,CNN,CNN
1535268402,FOX News,FOX News
1535290597,drudgereport,Daily Mail
1535295641,LA Times,LA Times
1535311346,LA Times,LA Times
1535334522,CNBC,CNBC
1535340692,drudgereport,Daily Mail
1535356330,Guardian - United States,Guardian - United States
1535358688,USA Today,USA Today
1535379540,LA Times,LA Times
1535390671,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1535397277,CNN,CNN
1535407274,drudgereport,Daily Mail
1535438045,Guardian - United States,Guardian - United States
1535457624,New York Times,New York Times
1535465250,FOX News,FOX News
1535474284,Washington Post,Washington Post
1535503060,New York Times,New York Times
1535503934,LA Times,LA Times
1535510736,Business Insider,Business Insider
1535552093,FOX News,FOX News
1535554118,The Blaze,The Blaze
1535559662,LA Times,LA Times
1535569447,drudgereport,Daily Mail
1535586651,CNN,CNN
1535591321,Breitbart,Breitbart
1535593984,drudgereport,Daily Mail
1535591402,Breitbart,Breitbart
1535591404,Breitbart,Breitbart
1535606021,drudgereport,Daily Mail
1535606507,Vox,Vox
1535621191,LA Times,LA Times
1535629685,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1535629778,drudgereport,Daily Mail
1535634103,Slate.com,Slate.com
1535674212,drudgereport,Daily Mail
1535684473,drudgereport,Daily Mail
1535686385,New York Times,New York Times
1535711625,Huffington Post,Huffington Post
1535719423,drudgereport,Daily Mail
1535743543,CNBC,CNBC
1535745830,drudgereport,Daily Mail
1535755650,Breitbart,Breitbart
1535778955,New York Times,New York Times
1535789470,drudgereport,Daily Mail
1535789474,drudgereport,Daily Mail
1535826958,drudgereport,Daily Mail
1535834953,CNN,CNN
1535843216,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1535843518,drudgereport,Daily Mail
1535868841,CNN,CNN
1535882845,drudgereport,Daily Mail
1535918323,FOX News,FOX News
1535926350,drudgereport,Daily Mail
1535955369,New York Times,New York Times
1535955338,New York Times,New York Times
1535966653,FOX News,FOX News
1535973614,drudgereport,Daily Mail
1535983975,Huffington Post,Huffington Post
1536025398,drudgereport,Daily Mail
1536033752,CNN,CNN
1536051228,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1536052021,drudgereport,Daily Mail
1536060838,LA Times,LA Times
1536079609,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1536080373,drudgereport,Daily Mail
1536080500,drudgereport,Daily Mail
1536090311,Washington Post,Washington Post
1536109286,Guardian - United States,Guardian - United States
1536111366,drudgereport,Daily Mail
1536121142,LA Times,LA Times
1536123793,CNBC,CNBC
1536124291,Washington Post,Washington Post
1536137780,finance.yahoo.com,finance.yahoo.com
1536159428,USA Today,USA Today
1536164081,finance.yahoo.com,finance.yahoo.com
1536192921,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1536193655,drudgereport,Daily Mail
1536193626,drudgereport,Daily Mail
1536203383,LA Times,LA Times
1536205990,CNN,CNN
1536206133,Buzzfeed,Buzzfeed
1536223630,drudgereport,Daily Mail
1536225210,Wall Street Journal,Wall Street Journal
1536231934,LA Times,LA Times
1536248884,finance.yahoo.com,finance.yahoo.com
1536251622,Wall Street Journal,Wall Street Journal
1536251617,Wall Street Journal,Wall Street Journal
1536254368,USA Today,USA Today
1536258035,Washington Post,Washington Post
1536269661,Reuters,Reuters
1536275607,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1536320813,Huffington Post,Huffington Post
1536323451,Business Insider,Business Insider
1536347873,The Blaze,The Blaze
1536347235,CNBC,CNBC
1536352779,Politico,Politico
1536355093,New York Times,New York Times
1536359700,NewsMax,NewsMax
1536359689,NewsMax,NewsMax
1536360670,CNN,CNN
1536369671,Reuters,Reuters
1536369635,Huffington Post,Huffington Post
1536381974,Washington Post,Washington Post
1536374136,drudgereport,Daily Mail
1536378011,New York Times,New York Times
1536385283,CNN,CNN
1536394252,Reuters,Reuters
1536399818,drudgereport,Daily Mail
1536401094,Politico,Politico
1536404182,New York Times,New York Times
1536406252,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1536408644,Washington Post,Washington Post
1536411584,CNBC,CNBC
1536428873,New York Times,New York Times
1536433325,LA Times,LA Times
1536434782,cbs news,cbs news
1536444764,CNBC,CNBC
1536453798,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1536461509,Huffington Post,Huffington Post
1536464203,FOX News,FOX News
1536478059,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1536481513,LA Times,LA Times
1536484994,Slate.com,Slate.com
1536488636,New York Times,New York Times
1536501546,CNBC,CNBC
1536508370,Business Insider,Business Insider
1536523235,Vox,Vox
1536535996,Reuters,Reuters
1536517638,Breitbart,Breitbart
1536541021,NewsMax,NewsMax
1536548605,drudgereport,Daily Mail
1536488697,Time,Time
1536567078,New York Times,New York Times
1536580792,FOX News,FOX News
1536585736,drudgereport,Daily Mail
1536585717,drudgereport,Daily Mail
1536593742,New York Times,New York Times
1536594850,CNN,CNN
1536626640,New York Times,New York Times
1536626646,Washington Post,Washington Post
1536631824,USA Today,USA Today
1536637217,CNBC,CNBC
1536639261,Washington Post,Washington Post
1536647638,CNBC,CNBC
1536651354,Politico,Politico
1536653771,USA Today,USA Today
1536653745,USA Today,USA Today
1536656188,LA Times,LA Times
1536663521,CNBC,CNBC
1536665900,Reuters,Reuters
1536673650,Huffington Post,Huffington Post
1536683565,New York Times,New York Times
1536684924,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1536687129,LA Times,LA Times
1536699495,New York Times,New York Times
1536710409,Reuters,Reuters
1536715560,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1536723522,FOX News,FOX News
1536758795,NewsMax,NewsMax
1536758786,NewsMax,NewsMax
1536760297,CNN,CNN
1536764936,Huffington Post,Huffington Post
1536781286,CNN,CNN
1536791130,drudgereport,Daily Mail
1536793691,New York Times,New York Times
1536794426,CNBC,CNBC
1536810123,Reuters,Reuters
1536819323,CNN,CNN
1536828473,Guardian - United States,Guardian - United States
1536855884,Reuters,Reuters
1536871605,drudgereport,Daily Mail
1536894812,CNN,CNN
1536917489,drudgereport,Daily Mail
1536926224,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1536929783,Time,Time
1536963125,CNBC,CNBC
1536969565,Washington Post,Washington Post
1536989109,drudgereport,Daily Mail
1536989094,drudgereport,Daily Mail
1536995671,finance.yahoo.com,finance.yahoo.com
1537000204,CNN,CNN
1537011617,drudgereport,Daily Mail
1537011766,drudgereport,Daily Mail
1537011610,drudgereport,Daily Mail
1537011608,drudgereport,Daily Mail
1537021170,LA Times,LA Times
1537101533,Washington Post,Washington Post
1537106837,FOX News,FOX News
1537114123,drudgereport,Daily Mail
1537114122,drudgereport,Daily Mail
1537110348,USA Today,USA Today
1537118970,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1537119208,USA Today,USA Today
1537124065,LA Times,LA Times
1537128746,Washington Post,Washington Post
1537139685,Washington Post,Washington Post
1537146863,Guardian - United States,Guardian - United States
1537149295,drudgereport,Daily Mail
1537150315,CNBC,CNBC
1537157889,CNBC,CNBC
1537166669,CNN,CNN
1537173632,FOX News,FOX News
1537176840,CNBC,CNBC
1537182109,Wall Street Journal,Wall Street Journal
1537182081,Wall Street Journal,Wall Street Journal
1537186184,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1537204396,Business Insider,Business Insider
1537240621,drudgereport,Daily Mail
1537255071,Washington Post,Washington Post
1537267230,Reuters,Reuters
1537269125,CNBC,CNBC
1537288848,CNN,CNN
1537290006,Washington Post,Washington Post
1537294984,CNBC,CNBC
1537303874,drudgereport,Daily Mail
1537305185,Wall Street Journal,Wall Street Journal
1537308917,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1537315609,Time,Time
1537322110,CNBC,CNBC
1537325925,Business Insider,Business Insider
1537326622,Reuters,Reuters
1537335346,New York Times,New York Times
1537360565,drudgereport,Daily Mail
1537366027,USA Today,USA Today
1537390334,drudgereport,Daily Mail
1537390323,drudgereport,Daily Mail
1537394433,New York Times,New York Times
1537410475,Washington Post,Washington Post
1537412432,Reuters,Reuters
1537412415,Reuters,Reuters
1537417037,drudgereport,Daily Mail
1537417041,drudgereport,Daily Mail
1537439212,Daily Caller,Daily Caller
1537440822,Guardian - United States,Guardian - United States
1537462513,Reuters,Reuters
1537467414,drudgereport,Daily Mail
1537467407,drudgereport,Daily Mail
1537467405,drudgereport,Daily Mail
1537471323,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1537473518,Business Insider,Business Insider
1537476036,Washington Post,Washington Post
1537485265,FOX News,FOX News
1537489936,Guardian - United States,Guardian - United States
1537492528,Vox,Vox
1537492523,Vox,Vox
1537502438,Buzzfeed,Buzzfeed
1537511398,Reuters,Reuters
1537512870,Daily Caller,Daily Caller
1537522427,Washington Post,Washington Post
1537519087,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1537538374,Reuters,Reuters
1537539722,LA Times,LA Times
1537541552,NewsMax,NewsMax
1537541861,Time,Time
1537544285,CNBC,CNBC
1537545187,Reuters,Reuters
1537545361,Washington Post,Washington Post
1537552129,FOX News,FOX News
1537553629,Business Insider,Business Insider
1537557422,Guardian - United States,Guardian - United States
1537573473,CNBC,CNBC
1537577985,FOX News,FOX News
1537580811,Breitbart,Breitbart
1537580702,Breitbart,Breitbart
1537606220,Reuters,Reuters
1537610874,drudgereport,Daily Mail
1537611820,Reuters,Reuters
1537618862,Reuters,Reuters
1537619936,CNN,CNN
1537621657,LA Times,LA Times
1537638627,Politico,Politico
1537647861,LA Times,LA Times
1537649699,cbs news,cbs news
1537650536,Buzzfeed,Buzzfeed
1537661170,drudgereport,Daily Mail
1537663633,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1537674056,Washington Post,Washington Post
1537680559,FOX News,FOX News
1537685358,Politico,Politico
1537686594,New York Times,New York Times
1537689602,Wall Street Journal,Wall Street Journal
1537695435,Buzzfeed,Buzzfeed
1537693756,Washington Post,Washington Post
1537703340,Business Insider,Business Insider
1537705398,Wall Street Journal,Wall Street Journal
1537720553,USA Today,USA Today
1537738191,New York Times,New York Times
1537744154,Business Insider,Business Insider
1537752746,Breitbart,Breitbart
1537754558,Reuters,Reuters
1537755509,Huffington Post,Huffington Post
1537756903,LA Times,LA Times
1537762773,Wall Street Journal,Wall Street Journal
1537765744,CNBC,CNBC
1537766083,CNN,CNN
1537777815,USA Today,USA Today
1537779147,Reuters,Reuters
1537784110,finance.yahoo.com,finance.yahoo.com
1537789975,Washington Post,Washington Post
1537789970,Washington Post,Washington Post
1537790062,LA Times,LA Times
1537796784,Reuters,Reuters
1537798819,drudgereport,Daily Mail
1537800961,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1537813300,Reuters,Reuters
1537816490,New York Times,New York Times
1537817050,USA Today,USA Today
1537816933,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1537828884,Breitbart,Breitbart
1537831289,drudgereport,Daily Mail
1537858310,CNN,CNN
1537867766,drudgereport,Daily Mail
1537883027,drudgereport,Daily Mail
1537900512,Reuters,Reuters
1537902802,drudgereport,Daily Mail
1537902795,drudgereport,Daily Mail
1537911958,CNN,CNN
1537922877,drudgereport,Daily Mail
1537924374,USA Today,USA Today
1537930822,Washington Post,Washington Post
1537943402,drudgereport,Daily Mail
1537951902,LA Times,LA Times
1537977334,CNN,CNN
1537990756,drudgereport,Daily Mail
1538016806,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1538050069,FOX News,FOX News
1538078468,drudgereport,Daily Mail
1538084373,Reuters,Reuters
1538088499,CNN,CNN
1538109221,CNN,CNN
1538116378,Reuters,Reuters
1538119511,drudgereport,Daily Mail
1538119505,drudgereport,Daily Mail
1538125355,Reuters,Reuters
1538140606,drudgereport,Daily Mail
1538145682,USA Today,USA Today
1538144826,New York Times,New York Times
1538164345,Wall Street Journal,Wall Street Journal
1538169450,finance.yahoo.com,finance.yahoo.com
1538175233,CNN,CNN
1538204843,Washington Post,Washington Post
1538206987,LA Times,LA Times
1538207193,Buzzfeed,Buzzfeed
1538216622,Reuters,Reuters
1538221327,drudgereport,Daily Mail
1538227392,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1538227762,USA Today,USA Today
1538234880,LA Times,LA Times
1538234930,CNN,CNN
1538249692,drudgereport,Daily Mail
1538255332,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1538281023,drudgereport,Daily Mail
1538292077,New York Times,New York Times
1538293597,Washington Post,Washington Post
1538302307,CNBC,CNBC
1538307003,CNBC,CNBC
1538312270,drudgereport,Daily Mail
1538328458,Time,Time
1538334968,USA Today,USA Today
1538346828,Vox,Vox
1538359181,Time,Time
1538359546,cbs news,cbs news
1538376386,drudgereport,Daily Mail
1538376383,drudgereport,Daily Mail
1538376371,drudgereport,Daily Mail
1538384439,Reuters,Reuters
1538401447,Reuters,Reuters
1538406615,drudgereport,Daily Mail
1538412175,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1538414192,Reuters,Reuters
1538419653,cbs news,cbs news
1538430508,Reuters,Reuters
1538435629,drudgereport,Daily Mail
1538433024,Breitbart,Breitbart
1538448269,Huffington Post,Huffington Post
1538448533,CNN,CNN
1538454263,FOX News,FOX News
1538457595,The Blaze,The Blaze
1538458868,Reuters,Reuters
1538465665,CNN,CNN
1538471716,Reuters,Reuters
1538486703,Reuters,Reuters
1538492959,Wall Street Journal,Wall Street Journal
1538502456,LA Times,LA Times
1538504907,CNBC,CNBC
1538521875,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1538524540,Reuters,Reuters
1538529105,cbs news,cbs news
1538537544,FOX News,FOX News
1538555433,Washington Post,Washington Post
1538564568,FOX News,FOX News
1538567519,USA Today,USA Today
1538575018,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1538583016,cbs news,cbs news
1538603225,New York Times,New York Times
1538613354,Huffington Post,Huffington Post
1538612548,CNN,CNN
1538621588,The Blaze,The Blaze
1538622152,USA Today,USA Today
1538629078,Vox,Vox
1538631243,New York Times,New York Times
1538631241,New York Times,New York Times
1538639412,Time,Time
1538638073,Washington Post,Washington Post
1538643113,Washington Post,Washington Post
1538648531,FOX News,FOX News
1538649706,Business Insider,Business Insider
1538658513,New York Times,New York Times
1538658497,New York Times,New York Times
1538665367,New Yorker,New Yorker
1538666231,Huffington Post,Huffington Post
1538667144,CNN,CNN
1538673779,FOX News,FOX News
1538690927,Washington Post,Washington Post
1538699084,CNBC,CNBC
1538709264,New York Times,New York Times
1538716741,LA Times,LA Times
1538716060,Washington Post,Washington Post
1538731947,Breitbart,Breitbart
1538738159,Reuters,Reuters
1538742513,LA Times,LA Times
1538763143,CNN,CNN
1538765222,NewsMax,NewsMax
1538768238,CNBC,CNBC
1538780162,drudgereport,Daily Mail
1538780150,drudgereport,Daily Mail
1538788619,NewsMax,NewsMax
1538790019,Washington Post,Washington Post
1538796590,Business Insider,Business Insider
1538796577,Business Insider,Business Insider
1538802425,Breitbart,Breitbart
1538804173,Huffington Post,Huffington Post
1538806526,LA Times,LA Times
1538806362,Time,Time
1538817149,Vox,Vox
1538832540,Business Insider,Business Insider
1538838222,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1538856119,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1538855702,New York Times,New York Times
1538859917,Washington Post,Washington Post
1538875174,LA Times,LA Times
1538875173,LA Times,LA Times
1538880734,FOX News,FOX News
1538883583,Guardian - United States,Guardian - United States
1538884075,drudgereport,Daily Mail
1538889110,Washington Post,Washington Post
1538896364,Business Insider,Business Insider
1538901160,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1538904344,Wall Street Journal,Wall Street Journal
1538912006,drudgereport,Daily Mail
1538912002,drudgereport,Daily Mail
1538925507,drudgereport,Daily Mail
1538930475,LA Times,LA Times
1538931329,CNN,CNN
1538942304,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1538950712,FOX News,FOX News
1538988353,Guardian - United States,Guardian - United States
1538992645,Reuters,Reuters
1539044917,drudgereport,Daily Mail
1539050193,Reuters,Reuters
1539064519,Guardian - United States,Guardian - United States
1539068227,New York Times,New York Times
1539113098,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1539118135,CNN,CNN
1539138890,Reuters,Reuters
1539155041,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1539157031,Reuters,Reuters
1539181865,Washington Post,Washington Post
1539195454,drudgereport,Daily Mail
1539212584,Reuters,Reuters
1539219986,drudgereport,Daily Mail
1539241223,Business Insider,Business Insider
1539245075,drudgereport,Daily Mail
1539249421,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1539255977,Wall Street Journal,Wall Street Journal
1539269697,drudgereport,Daily Mail
1539269692,drudgereport,Daily Mail
1539279419,Washington Post,Washington Post
1539279406,Washington Post,Washington Post
1539281900,CNN,CNN
