entity_id,entity_name,sex,pronoun,race,urm,gender_urm,pronoun_urm,public_health_researcher,practitioner,non_public_health_researcher,policymaker,industry_expert,celebrity,journalist,expertise_label_by_relative_expertise,expertise_label_by_relative_expertise_merged_others,expertise_label_by_relative_reach,expertise_label_by_relative_reach_merged_others,news_count
3083840310,damnha miller,Female,She,Other/Mixed,Yes,urm_female,urm_she,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,2
778668881,dan crenshaw,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,Yes,No,No,No,policymaker,policymaker,policymaker,policymaker,1
563927195,dan patrick,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,Yes,No,No,Yes,policymaker,policymaker,policymaker,policymaker,1
1590075706,dan suan,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,2
1837121139,dan tehan,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,Yes,No,No,No,policymaker,policymaker,policymaker,policymaker,1
3860076595,daniel brooks,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,3
3957601082,daniel jolley,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
3416558827,daniel kuritzkes,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,No,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
654365860,daniel lucey,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
2959075205,daniel lopez regalado,Male,He,Latinx,Yes,urm_male,urm_he,No,Yes,No,Yes,No,No,No,practitioner,practitioner,policymaker,policymaker,1
2354345270,daniel reardon,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,Yes,No,No,No,No,non_public_health_researcher,researcher,non_public_health_researcher,researcher,1
2428628774,daniel scarparolo,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,No,No,No,Yes,journalist,other,journalist,other,1
2552947696,daniela trezzi,Female,She,White/European,No,non_urm_female,non_urm_she,No,Yes,No,No,No,No,No,practitioner,practitioner,practitioner,practitioner,1
486745491,danielle mcmullen,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,Yes,No,Yes,No,No,No,public_health_researcher,researcher,policymaker,policymaker,1
2994810998,darien sutton,Male,He,Black/African,Yes,urm_male,urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
525090073,david allen,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,No,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
1422383440,david berendes,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,No,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
1908494961,david campbell,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,No,No,Yes,No,celebrity,other,celebrity,other,1
2969108724,david clark,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,Yes,No,No,No,policymaker,policymaker,policymaker,policymaker,1
2819766980,david drew pinsky,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,Yes,No,public_health_researcher,researcher,public_health_researcher,researcher,1
2624469857,david eastwood,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,Yes,No,No,No,No,non_public_health_researcher,researcher,non_public_health_researcher,researcher,1
1934098883,david eisenman,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
3927083172,david gifford,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,No,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
2066697375,david grabowski,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,No,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,2
1855754487,david hargroves,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
2842908375,david hepburn,Male,He,White/European,No,non_urm_male,non_urm_he,No,Yes,No,No,No,No,No,practitioner,practitioner,practitioner,practitioner,1
3259264279,david ho,Male,He,East Asian,No,non_urm_male,non_urm_he,Yes,Yes,No,Yes,Yes,No,No,public_health_researcher,researcher,policymaker,policymaker,3
1835215793,david kimberlin,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
1138087855,david kipper,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
3906529264,david llewellyn smith,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,No,No,No,Yes,journalist,other,journalist,other,1
3466236083,david magnus,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,No,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
4062745104,david nabarro,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,Yes,No,No,No,public_health_researcher,researcher,policymaker,policymaker,5
1936356097,david o reilly,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,No,No,No,Yes,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
1178243821,david persing,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,2
2439032924,david r boulware,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
4276833165,david r williams,Male,He,Black/African,Yes,urm_male,urm_he,Yes,No,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,5
3036942219,david rosser,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
3514993978,david staples,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,No,No,No,Yes,journalist,other,journalist,other,1
3097088042,david walker,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,No,No,Yes,No,No,No,public_health_researcher,researcher,policymaker,policymaker,1
3517356672,dawn emerick,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,Yes,No,Yes,No,No,No,public_health_researcher,researcher,policymaker,policymaker,1
791422802,dean sidelinger,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,Yes,No,No,No,public_health_researcher,researcher,policymaker,policymaker,1
924554625,debbie wasserman schultz,Female,She,White/European,No,non_urm_female,non_urm_she,No,No,No,Yes,No,No,No,policymaker,policymaker,policymaker,policymaker,1
3965079860,deborah l birx,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,Yes,No,Yes,No,No,No,public_health_researcher,researcher,policymaker,policymaker,4
3228947608,deborah peel,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,Yes,No,No,Yes,No,No,public_health_researcher,researcher,public_health_researcher,researcher,2
3911144103,deborah prothrow stith,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
4078417196,debra vasalech lyons,Female,She,White/European,No,non_urm_female,non_urm_she,No,Yes,No,No,No,No,No,practitioner,practitioner,practitioner,practitioner,1
3178013278,denis mcfadden,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,No,Yes,No,No,industry_expert,other,industry_expert,other,1
2562787091,denis protsenko,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
4060988063,derek gatherer,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,No,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,5
2215099207,devi sridhar,Female,She,South Asian,Yes,urm_female,urm_she,Yes,No,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,5
1143172578,diana adama,Female,She,White/European,No,non_urm_female,non_urm_she,No,No,Yes,No,No,No,No,non_public_health_researcher,researcher,non_public_health_researcher,researcher,2
552134346,didier houssin,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,No,No,Yes,No,No,No,public_health_researcher,researcher,policymaker,policymaker,6
751283604,dmitry belyakov,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,No,No,No,No,not_available,other,not_available,other,1
4236096560,dominic raab,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,Yes,No,No,No,policymaker,policymaker,policymaker,policymaker,2
516726590,dominique thompson,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
2755738313,don jr,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,Yes,Yes,No,No,policymaker,policymaker,policymaker,policymaker,1
2380948713,don williamson,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,Yes,No,No,No,policymaker,policymaker,policymaker,policymaker,1
2099344537,donald trump,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,Yes,Yes,Yes,No,policymaker,policymaker,policymaker,policymaker,95
3593796877,dong guoju,Female,She,East Asian,No,non_urm_female,non_urm_she,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
4132316723,dongcheng wu,Male,He,East Asian,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
1292777021,dorian alexander,Male,He,Black/African,Yes,urm_male,urm_he,No,Yes,No,No,No,No,No,practitioner,practitioner,practitioner,practitioner,1
3067170340,doug collins,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,Yes,Yes,No,No,policymaker,policymaker,policymaker,policymaker,1
81288235,duncan young,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,2
787004383,elaine chao,Female,She,East Asian,No,non_urm_female,non_urm_she,No,No,No,Yes,Yes,No,No,policymaker,policymaker,policymaker,policymaker,1
2569988929,eleanor riley,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,No,No,Yes,No,No,No,public_health_researcher,researcher,policymaker,policymaker,3
3066708006,ellie cannon,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,Yes,No,Yes,No,No,No,public_health_researcher,researcher,policymaker,policymaker,2
3937996865,elliott tenpenny,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,Yes,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
1613697478,elon musk,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,Yes,No,Yes,No,No,non_public_health_researcher,researcher,industry_expert,other,2
3442067995,emmanuel andre,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,No,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
2185555677,emmanuel macron,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,Yes,Yes,No,No,policymaker,policymaker,policymaker,policymaker,1
3490144489,eric cioe pena,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
415609113,eric feigl ding,Male,He,East Asian,No,non_urm_male,non_urm_he,Yes,Yes,No,Yes,Yes,No,No,public_health_researcher,researcher,policymaker,policymaker,1
1276267689,eric toner,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,Yes,Yes,No,No,public_health_researcher,researcher,policymaker,policymaker,4
3262823712,eric trump,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,Yes,Yes,No,No,policymaker,policymaker,policymaker,policymaker,1
4083899255,eric wei,Male,He,East Asian,No,non_urm_male,non_urm_he,Yes,Yes,No,No,Yes,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
2674813129,eric wilke,Male,He,White/European,No,non_urm_male,non_urm_he,No,Yes,No,No,No,No,No,practitioner,practitioner,practitioner,practitioner,6
519012533,erin gustafson,Female,She,White/European,No,non_urm_female,non_urm_she,No,Yes,No,Yes,No,No,No,practitioner,practitioner,policymaker,policymaker,1
1050350075,euan tovey,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
571325757,fabio wajngarten,Male,He,Latinx,Yes,urm_male,urm_he,No,No,No,Yes,No,No,No,policymaker,policymaker,policymaker,policymaker,1
3300366555,faezah a bux,Female,She,Middle Eastern,Yes,urm_female,urm_she,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
2837705335,farhan bhatti,Male,He,South Asian,Yes,urm_male,urm_he,Yes,Yes,No,Yes,No,No,No,public_health_researcher,researcher,policymaker,policymaker,1
2694662239,faye kirkland,Female,She,White/European,No,non_urm_female,non_urm_she,No,Yes,No,No,No,No,Yes,practitioner,practitioner,practitioner,practitioner,1
2820291739,finola oneill,Female,She,White/European,No,non_urm_female,non_urm_she,No,Yes,No,No,No,No,No,practitioner,practitioner,practitioner,practitioner,1
1950388677,fiona godlee,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,Yes,No,No,Yes,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
4038205155,florence ader,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
1640138450,florian krammer,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,No,No,No,Yes,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
3790206261,fran unsworth,Female,She,White/European,No,non_urm_female,non_urm_she,No,No,No,No,No,No,Yes,journalist,other,journalist,other,1
78546836,francis ware,Female,She,White/European,No,non_urm_female,non_urm_she,No,Yes,No,No,No,No,No,practitioner,practitioner,practitioner,practitioner,2
1077717087,francois balloux,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,No,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,5
4273498303,frank atherton,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,Yes,No,No,No,public_health_researcher,researcher,policymaker,policymaker,10
2252194020,frank gabrin,Male,He,White/European,No,non_urm_male,non_urm_he,No,Yes,No,No,No,No,No,practitioner,practitioner,practitioner,practitioner,1
2964195811,frank lampard,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,No,No,Yes,No,celebrity,other,celebrity,other,1
3869131749,frank ulrich montgomery,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,Yes,No,No,No,public_health_researcher,researcher,policymaker,policymaker,1
3960274962,frank wang,Male,He,East Asian,No,non_urm_male,non_urm_he,No,No,Yes,No,Yes,No,No,non_public_health_researcher,researcher,industry_expert,other,1
4188969925,freddy sitas,Male,He,South Asian,Yes,urm_male,urm_he,Yes,No,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
1630240090,fryzlewicz,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,Yes,No,No,No,No,non_public_health_researcher,researcher,non_public_health_researcher,researcher,1
79705045,fu meng khaw,Male,He,East Asian,No,non_urm_male,non_urm_he,Yes,Yes,No,Yes,No,No,No,public_health_researcher,researcher,policymaker,policymaker,2
1782914079,gabriel cade,Male,He,White/European,No,non_urm_male,non_urm_he,No,Yes,No,No,No,Yes,No,practitioner,practitioner,practitioner,practitioner,2
2862654643,ganesh suntharalingam,Male,He,South Asian,Yes,urm_male,urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
2070225147,gary bettman,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,No,Yes,Yes,No,industry_expert,other,industry_expert,other,1
3770679899,gauden galea,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,Yes,No,No,No,public_health_researcher,researcher,policymaker,policymaker,4
1550120554,gavin boyle,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,No,Yes,No,No,industry_expert,other,industry_expert,other,1
2609827790,gavin newsom,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,Yes,Yes,No,No,policymaker,policymaker,policymaker,policymaker,2
4000624207,gemma chan,Female,She,East Asian,No,non_urm_female,non_urm_she,No,No,No,No,No,Yes,No,celebrity,other,celebrity,other,1
3740823022,gen paul friedrichs,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,Yes,No,No,No,public_health_researcher,researcher,policymaker,policymaker,2
3055840859,geng shuang,Male,He,East Asian,No,non_urm_male,non_urm_he,No,No,No,Yes,No,No,No,policymaker,policymaker,policymaker,policymaker,1
2956670815,geoffrey annison,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,No,No,Yes,Yes,No,No,public_health_researcher,researcher,policymaker,policymaker,2
2353040790,george diaz,Male,He,Latinx,Yes,urm_male,urm_he,No,Yes,No,No,No,No,No,practitioner,practitioner,practitioner,practitioner,1
3599432453,george findlay,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,Yes,No,No,No,public_health_researcher,researcher,policymaker,policymaker,2
627704754,george w bush,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,Yes,No,No,No,policymaker,policymaker,policymaker,policymaker,1
2240419394,georges c benjamin,Male,He,Black/African,Yes,urm_male,urm_he,Yes,Yes,No,Yes,No,No,No,public_health_researcher,researcher,policymaker,policymaker,2
3126445954,gerald keusch,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
2834032681,gerard krause,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,Yes,No,No,No,public_health_researcher,researcher,policymaker,policymaker,3
4071954417,ginni mansberg,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,Yes,No,Yes,No,No,Yes,public_health_researcher,researcher,policymaker,policymaker,1
386945495,giovanni rezza,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,3
4093605281,gladys berejiklian,Female,She,White/European,No,non_urm_female,non_urm_she,No,No,No,Yes,No,No,No,policymaker,policymaker,policymaker,policymaker,3
4018993174,glenn rice mcdonald,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
106953770,gloria addo ayensa,Female,She,Black/African,Yes,urm_female,urm_she,Yes,Yes,No,Yes,No,No,No,public_health_researcher,researcher,policymaker,policymaker,3
880588774,gloria aguilera,Female,She,Latinx,Yes,urm_female,urm_she,No,No,No,No,Yes,No,No,industry_expert,other,industry_expert,other,1
1211913873,gordon wishart,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,Yes,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
1005215147,grace fusco,Female,She,White/European,No,non_urm_female,non_urm_she,No,No,No,No,No,No,No,not_available,other,not_available,other,1
2410949655,grant colfax,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,Yes,No,No,No,public_health_researcher,researcher,policymaker,policymaker,2
3265905291,grant tarling,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,Yes,Yes,No,No,public_health_researcher,researcher,policymaker,policymaker,1
3721000567,greer millard,Female,She,White/European,No,non_urm_female,non_urm_she,No,No,No,Yes,Yes,No,No,policymaker,policymaker,policymaker,policymaker,1
3223537625,greg abbott,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,Yes,Yes,No,No,policymaker,policymaker,policymaker,policymaker,1
555138713,greg hunt,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,Yes,Yes,No,No,policymaker,policymaker,policymaker,policymaker,1
3558879761,greg walden,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,Yes,Yes,No,No,policymaker,policymaker,policymaker,policymaker,1
411138994,gregory poland,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,Yes,No,No,No,public_health_researcher,researcher,policymaker,policymaker,2
2185109177,gregory rigano,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,No,Yes,No,No,industry_expert,other,industry_expert,other,1
3095778428,grete porteous,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
3495331213,guido giustetto,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,6
1436072349,habib zaidi,Male,He,South Asian,Yes,urm_male,urm_he,No,Yes,No,No,No,No,No,practitioner,practitioner,practitioner,practitioner,5
363368302,hadi susanto,Male,He,South Asian,Yes,urm_male,urm_he,No,No,Yes,No,No,No,No,non_public_health_researcher,researcher,non_public_health_researcher,researcher,1
2490006003,hajira dambha miller,Female,She,South Asian,Yes,urm_female,urm_she,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,2
729164797,hannah fry,Female,She,White/European,No,non_urm_female,non_urm_she,No,No,Yes,No,No,Yes,Yes,non_public_health_researcher,researcher,non_public_health_researcher,researcher,1
3235310542,hans kluge,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,Yes,No,No,No,public_health_researcher,researcher,policymaker,policymaker,9
1230628713,harmandeep singh,Male,He,South Asian,Yes,urm_male,urm_he,No,Yes,No,No,No,No,No,practitioner,practitioner,practitioner,practitioner,1
2732470291,harry fay,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,No,No,Yes,No,celebrity,other,celebrity,other,1
2966070017,harry nespolon,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,2
3630735949,harvey fineberg,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,Yes,Yes,No,No,public_health_researcher,researcher,policymaker,policymaker,1
2658410690,hassan rouhani,Male,He,Middle Eastern,Yes,urm_male,urm_he,No,No,Yes,Yes,No,No,No,non_public_health_researcher,researcher,policymaker,policymaker,2
1629958401,heather blake,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,Yes,No,Yes,No,No,No,public_health_researcher,researcher,policymaker,policymaker,1
207511085,helen whately,Female,She,White/European,No,non_urm_female,non_urm_she,No,No,No,Yes,Yes,No,No,policymaker,policymaker,policymaker,policymaker,1
2705532516,helena maier,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,No,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,271
1178519705,hilary jones,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,Yes,Yes,No,No,public_health_researcher,researcher,policymaker,policymaker,7
3475745628,hitoshi oshitani,Male,He,East Asian,No,non_urm_male,non_urm_he,Yes,No,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
878594403,hobart kirsty short,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,No,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
1356476480,hollie coates,Female,She,White/European,No,non_urm_female,non_urm_she,No,Yes,No,No,No,No,No,practitioner,practitioner,practitioner,practitioner,1
763499665,homer venters,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,Yes,Yes,No,No,public_health_researcher,researcher,policymaker,policymaker,1
2777457449,howard zucker,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,Yes,Yes,No,No,public_health_researcher,researcher,policymaker,policymaker,11
186810939,huang jinhai,Male,He,East Asian,No,non_urm_male,non_urm_he,Yes,No,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
4097412170,hugh montgomery,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,2
1732780641,iain livingstone,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,2
3467431871,ian comfort,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,Yes,Yes,No,No,policymaker,policymaker,policymaker,policymaker,1
3440960444,ian hall,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
3321574188,ian hosegood,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,Yes,Yes,No,No,public_health_researcher,researcher,policymaker,policymaker,1
764907377,ian jones,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,Yes,No,No,No,public_health_researcher,researcher,policymaker,policymaker,6
3439789,ian wilson,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,No,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
1345637464,ireland tate,Female,She,White/European,No,non_urm_female,non_urm_she,No,No,No,No,No,No,No,not_available,other,not_available,other,1
951391901,irina sannikova,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
581114033,isaac weisfuse,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,Yes,Yes,No,No,public_health_researcher,researcher,policymaker,policymaker,1
2354274422,ivanka trump,Female,She,White/European,No,non_urm_female,non_urm_she,No,No,No,Yes,Yes,No,No,policymaker,policymaker,policymaker,policymaker,7
2172908852,jacinda ardern,Female,She,White/European,No,non_urm_female,non_urm_she,No,No,No,Yes,No,No,No,policymaker,policymaker,policymaker,policymaker,1
3243767712,jack keane,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,Yes,No,No,No,policymaker,policymaker,policymaker,policymaker,1
3778194836,jair bolsonaro,Male,He,Latinx,Yes,urm_male,urm_he,No,No,No,Yes,No,No,No,policymaker,policymaker,policymaker,policymaker,4
1625383805,jake dunning,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,Yes,No,No,No,public_health_researcher,researcher,policymaker,policymaker,4
229631680,james findlay,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,No,No,No,Yes,journalist,other,journalist,other,1
2241267453,james gill,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,No,No,No,Yes,journalist,other,journalist,other,1
1530876311,james hildreth,Male,He,Black/African,Yes,urm_male,urm_he,Yes,Yes,No,No,Yes,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
4142286458,james mcavoy,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,No,No,Yes,No,celebrity,other,celebrity,other,2
645324964,james pruden,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
1555210941,james t goodrich,Male,He,White/European,No,non_urm_male,non_urm_he,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
733316117,james turner,Male,He,Black/African,Yes,urm_male,urm_he,No,No,No,No,No,No,No,not_available,other,not_available,other,5
1472200657,james watt,Male,He,White/European,No,non_urm_male,non_urm_he,No,No,No,No,Yes,No,No,industry_expert,other,industry_expert,other,1
3016959787,janaki amin,Female,She,Middle Eastern,Yes,urm_female,urm_she,Yes,No,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
3764112100,jane povey,Female,She,White/European,No,non_urm_female,non_urm_she,Yes,Yes,No,Yes,Yes,No,No,public_health_researcher,researcher,policymaker,policymaker,1
630619524,jane tyson,Female,She,White/European,No,non_urm_female,non_urm_she,No,Yes,No,No,No,No,No,practitioner,practitioner,practitioner,practitioner,1
1247773365,janitha gowribalan,Female,She,South Asian,Yes,urm_female,urm_she,Yes,Yes,No,No,No,No,No,public_health_researcher,researcher,public_health_researcher,researcher,1
